tair,rh,D_air,rad,apar,LAI,Ac,Reco,NEE
16.9723,0.0,0.0,0.0,0.0,0.0,0.0,1.0152026510100262e9,1.0152026510100262e9
18.5373,0.0,0.0,0.0,0.0,0.0,0.0,1.1315244365891142e9,1.1315244365891142e9
19.3474,0.0,0.0,0.0,0.0,0.0,0.0,1.196879359266711e9,1.196879359266711e9
19.3474,0.0,0.0,0.0,0.0,0.0,0.0,1.196879359266711e9,1.196879359266711e9
18.5373,0.0,0.0,0.0,0.0,0.0,0.0,1.1315244365891142e9,1.1315244365891142e9
16.9723,0.0,0.0,0.0,0.0,0.0,0.0,1.0152026510100262e9,1.0152026510100262e9
14.7591,0.0,0.0,0.0,0.0,0.0,0.0,8.708207813264186e8,8.708207813264186e8
12.0484,0.0,0.0,0.0,0.0,0.0,0.0,7.21653269562004e8,7.21653269562004e8
9.025,0.0,0.0,0.0,0.0,0.0,0.0,5.852146300438197e8,5.852146300438197e8
5.895,0.0,0.0,0.0,0.0,0.0,0.0,4.7107796042574763e8,4.7107796042574763e8
2.8717,0.0,0.0,0.0,0.0,0.0,0.0,3.820167341392721e8,3.820167341392721e8
0.161,0.0,0.0,0.0,0.0,0.0,0.0,3.165790609625654e8,3.165790609625654e8
-2.0523,0.0,0.0,0.0,0.0,0.0,0.0,2.7155338301971173e8,2.7155338301971173e8
-3.852,0.0,0.0,0.0,0.0,0.0,0.0,2.3970596933804315e8,2.3970596933804315e8
-4.6047,0.0,0.0,0.0,0.0,0.0,0.0,2.2752038896981958e8,2.2752038896981958e8
-4.6047,0.0,0.0,0.0,0.0,0.0,0.0,2.2752038896981958e8,2.2752038896981958e8
-3.852,0.0,0.0,0.0,0.0,0.0,0.0,2.3970596933804315e8,2.3970596933804315e8
-2.398,0.0,0.0,0.0,0.0,0.0,0.0,2.6512373579949132e8,2.6512373579949132e8
-0.3416,0.0,0.0,0.0,0.0,0.0,0.0,3.0574011104239917e8,3.0574011104239917e8
2.1769,0.0,0.0,0.0,0.0,0.0,0.0,3.6405485185350776e8,3.6405485185350776e8
4.9859,0.0,0.0,0.0,0.0,0.0,0.0,4.4230937966102904e8,4.4230937966102904e8
7.8941,0.0,0.0,0.0,0.0,0.0,0.0,5.41092722042992e8,5.41092722042992e8
10.7031,0.0,0.0,0.0,0.0,0.0,0.0,6.57401995900985e8,6.57401995900985e8
13.2216,0.0,0.0,0.0,0.0,0.0,0.0,7.827902770426624e8,7.827902770426624e8
15.278,0.0,0.0,0.0,0.0,0.0,0.0,9.027120318149695e8,9.027120318149695e8
16.732,0.0,0.0,0.0,0.0,0.0,0.0,9.984331507757344e8,9.984331507757344e8
17.4847,0.0,0.0,0.0,0.0,0.0,0.0,1.0519074238119425e9,1.0519074238119425e9
17.4847,0.0,0.0,0.0,0.0,0.0,0.0,1.0519074238119425e9,1.0519074238119425e9
16.732,0.0,0.0,0.0,0.0,0.0,0.0,9.984331507757344e8,9.984331507757344e8
15.278,0.0,0.0,0.0,0.0,0.0,0.0,9.027120318149695e8,9.027120318149695e8
13.2216,0.0,0.0,0.0,0.0,0.0,0.0,7.827902770426624e8,7.827902770426624e8
10.7031,0.0,0.0,0.0,0.0,0.0,0.0,6.57401995900985e8,6.57401995900985e8
7.8941,0.0,0.0,0.0,0.0,0.0,0.0,5.41092722042992e8,5.41092722042992e8
4.986,0.0,0.0,0.0,0.0,0.0,0.0,4.423124455266489e8,4.423124455266489e8
2.1769,0.0,0.0,0.0,0.0,0.0,0.0,3.6405485185350776e8,3.6405485185350776e8
-0.3416,0.0,0.0,0.0,0.0,0.0,0.0,3.0574011104239917e8,3.0574011104239917e8
-2.3979,0.0,0.0,0.0,0.0,0.0,0.0,2.651255735035606e8,2.651255735035606e8
-6.462,0.0,0.0,0.0,0.0,0.0,0.0,2.0003685616095054e8,2.0003685616095054e8
-7.2768,0.0,0.0,0.0,0.0,0.0,0.0,1.89052357045894e8,1.89052357045894e8
-7.2768,0.0,0.0,0.0,0.0,0.0,0.0,1.89052357045894e8,1.89052357045894e8
-6.462,0.0,0.0,0.0,0.0,0.0,0.0,2.0003685616095054e8,2.0003685616095054e8
-4.8878,0.0,0.0,0.0,0.0,0.0,0.0,2.2309927673337746e8,2.2309927673337746e8
-2.6617,0.0,0.0,0.0,0.0,0.0,0.0,2.6032174673552424e8,2.6032174673552424e8
0.0648,0.0,0.0,0.0,0.0,0.0,0.0,3.144751102103293e8,3.144751102103293e8
3.1059,0.0,0.0,0.0,0.0,0.0,0.0,3.882688147535962e8,3.882688147535962e8
6.2541,0.0,0.0,0.0,0.0,0.0,0.0,4.829506703455424e8,4.829506703455424e8
9.2952,0.0,0.0,0.0,0.0,0.0,0.0,5.962783007981273e8,5.962783007981273e8
12.0217,0.0,0.0,0.0,0.0,0.0,0.0,7.203189388169935e8,7.203189388169935e8
14.2478,0.0,0.0,0.0,0.0,0.0,0.0,8.404988447524819e8,8.404988447524819e8
15.822,0.0,0.0,0.0,0.0,0.0,0.0,9.374006768464875e8,9.374006768464875e8
16.6368,0.0,0.0,0.0,0.0,0.0,0.0,9.918664188566439e8,9.918664188566439e8
16.6368,0.0,0.0,0.0,0.0,0.0,0.0,9.918664188566439e8,9.918664188566439e8
15.822,0.0,0.0,0.0,0.0,0.0,0.0,9.374006768464875e8,9.374006768464875e8
14.2479,0.0,0.0,0.0,0.0,0.0,0.0,8.405046706667199e8,8.405046706667199e8
12.0217,0.0,0.0,0.0,0.0,0.0,0.0,7.203189388169935e8,7.203189388169935e8
9.2952,0.0,0.0,0.0,0.0,0.0,0.0,5.962783007981273e8,5.962783007981273e8
6.2542,0.0,0.0,0.0,0.0,0.0,0.0,4.8295401791610014e8,4.8295401791610014e8
3.1059,0.0,0.0,0.0,0.0,0.0,0.0,3.882688147535962e8,3.882688147535962e8
0.0649,0.0,0.0,0.0,0.0,0.0,0.0,3.1447728999324447e8,3.1447728999324447e8
-2.6616,0.0,0.0,0.0,0.0,0.0,0.0,2.6032355115462512e8,2.6032355115462512e8
-4.8878,0.0,0.0,0.0,0.0,0.0,0.0,2.2309927673337746e8,2.2309927673337746e8
-6.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0384404856812674e8,2.0384404856812674e8
-7.0332,0.0,0.0,0.0,0.0,0.0,0.0,1.922716206962935e8,1.922716206962935e8
-7.0332,0.0,0.0,0.0,0.0,0.0,0.0,1.922716206962935e8,1.922716206962935e8
-6.19,0.0,0.0,0.0,0.0,0.0,0.0,2.0384404856812674e8,2.0384404856812674e8
-4.561,0.0,0.0,0.0,0.0,0.0,0.0,2.2821060515034714e8,2.2821060515034714e8
-2.2573,0.0,0.0,0.0,0.0,0.0,0.0,2.67722025885804e8,2.67722025885804e8
0.5641,0.0,0.0,0.0,0.0,0.0,0.0,3.255492548903206e8,3.255492548903206e8
3.711,0.0,0.0,0.0,0.0,0.0,0.0,4.0490005430546945e8,4.0490005430546945e8
6.969,0.0,0.0,0.0,0.0,0.0,0.0,5.074852307820738e8,5.074852307820738e8
10.1159,0.0,0.0,0.0,0.0,0.0,0.0,6.311819007913657e8,6.311819007913657e8
12.9373,0.0,0.0,0.0,0.0,0.0,0.0,7.675154736447892e8,7.675154736447892e8
15.241,0.0,0.0,0.0,0.0,0.0,0.0,9.003998625195893e8,9.003998625195893e8
16.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0080294173229767e9,1.0080294173229767e9
17.7132,0.0,0.0,0.0,0.0,0.0,0.0,1.0687006057303522e9,1.0687006057303522e9
17.7132,0.0,0.0,0.0,0.0,0.0,0.0,1.0687006057303522e9,1.0687006057303522e9
16.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0080294173229767e9,1.0080294173229767e9
15.2411,0.0,0.0,0.0,0.0,0.0,0.0,9.004061036374822e8,9.004061036374822e8
12.9374,0.0,0.0,0.0,0.0,0.0,0.0,7.675207936750946e8,7.675207936750946e8
10.1159,0.0,0.0,0.0,0.0,0.0,0.0,6.311819007913657e8,6.311819007913657e8
6.969,0.0,0.0,0.0,0.0,0.0,0.0,5.074852307820738e8,5.074852307820738e8
3.7111,0.0,0.0,0.0,0.0,0.0,0.0,4.0490286086850566e8,4.0490286086850566e8
0.5641,0.0,0.0,0.0,0.0,0.0,0.0,3.255492548903206e8,3.255492548903206e8
-2.2573,0.0,0.0,0.0,0.0,0.0,0.0,2.67722025885804e8,2.67722025885804e8
-4.561,0.0,0.0,0.0,0.0,0.0,0.0,2.2821060515034714e8,2.2821060515034714e8
-2.8307,0.0,0.0,0.0,0.0,0.0,0.0,2.5729008044364622e8,2.5729008044364622e8
-3.3449,0.0,0.0,0.0,0.0,0.0,0.0,2.4828133984218037e8,2.4828133984218037e8
-3.3449,0.0,0.0,0.0,0.0,0.0,0.0,2.4828133984218037e8,2.4828133984218037e8
-2.8307,0.0,0.0,0.0,0.0,0.0,0.0,2.5729008044364622e8,2.5729008044364622e8
-1.8374,0.0,0.0,0.0,0.0,0.0,0.0,2.7562864634877676e8,2.7562864634877676e8
-0.4327,0.0,0.0,0.0,0.0,0.0,0.0,3.038155761610371e8,3.038155761610371e8
1.2878,0.0,0.0,0.0,0.0,0.0,0.0,3.422963329013378e8,3.422963329013378e8
3.2067,0.0,0.0,0.0,0.0,0.0,0.0,3.9099111848027116e8,3.9099111848027116e8
5.1933,0.0,0.0,0.0,0.0,0.0,0.0,4.4871388781701094e8,4.4871388781701094e8
7.1122,0.0,0.0,0.0,0.0,0.0,0.0,5.125475443693177e8,5.125475443693177e8
8.8327,0.0,0.0,0.0,0.0,0.0,0.0,5.774659321028694e8,5.774659321028694e8
10.2374,0.0,0.0,0.0,0.0,0.0,0.0,6.365199960137663e8,6.365199960137663e8
11.2307,0.0,0.0,0.0,0.0,0.0,0.0,6.818884916693517e8,6.818884916693517e8
11.7449,0.0,0.0,0.0,0.0,0.0,0.0,7.066304096261272e8,7.066304096261272e8
11.7449,0.0,0.0,0.0,0.0,0.0,0.0,7.066304096261272e8,7.066304096261272e8
11.2307,0.0,0.0,0.0,0.0,0.0,0.0,6.818884916693517e8,6.818884916693517e8
10.2374,0.0,0.0,0.0,0.0,0.0,0.0,6.365199960137663e8,6.365199960137663e8
8.8327,0.0,0.0,0.0,0.0,0.0,0.0,5.774659321028694e8,5.774659321028694e8
7.1122,0.0,0.0,0.0,0.0,0.0,0.0,5.125475443693177e8,5.125475443693177e8
5.1933,0.0,0.0,0.0,0.0,0.0,0.0,4.4871388781701094e8,4.4871388781701094e8
3.2067,0.0,0.0,0.0,0.0,0.0,0.0,3.9099111848027116e8,3.9099111848027116e8
1.2878,0.0,0.0,0.0,0.0,0.0,0.0,3.422963329013378e8,3.422963329013378e8
-0.4327,0.0,0.0,0.0,0.0,0.0,0.0,3.038155761610371e8,3.038155761610371e8
-1.8374,0.0,0.0,0.0,0.0,0.0,0.0,2.7562864634877676e8,2.7562864634877676e8
-6.8995,0.0,0.0,0.0,0.0,0.0,0.0,1.9406175656697991e8,1.9406175656697991e8
-7.5656,0.0,0.0,0.0,0.0,0.0,0.0,1.8530551724829942e8,1.8530551724829942e8
-7.5656,0.0,0.0,0.0,0.0,0.0,0.0,1.8530551724829942e8,1.8530551724829942e8
-6.8994,0.0,0.0,0.0,0.0,0.0,0.0,1.9406310170523593e8,1.9406310170523593e8
-5.6125,0.0,0.0,0.0,0.0,0.0,0.0,2.1216928779715228e8,2.1216928779715228e8
-3.7924,0.0,0.0,0.0,0.0,0.0,0.0,2.406982806639986e8,2.406982806639986e8
-1.5633,0.0,0.0,0.0,0.0,0.0,0.0,2.8091542340810007e8,2.8091542340810007e8
0.923,0.0,0.0,0.0,0.0,0.0,0.0,3.337495372573573e8,3.337495372573573e8
3.497,0.0,0.0,0.0,0.0,0.0,0.0,3.9893835551382595e8,3.9893835551382595e8
5.9833,0.0,0.0,0.0,0.0,0.0,0.0,4.739700295968525e8,4.739700295968525e8
8.2124,0.0,0.0,0.0,0.0,0.0,0.0,5.531634508549476e8,5.531634508549476e8
10.0325,0.0,0.0,0.0,0.0,0.0,0.0,6.275436606746117e8,6.275436606746117e8
11.3194,0.0,0.0,0.0,0.0,0.0,0.0,6.860938033917733e8,6.860938033917733e8
11.9856,0.0,0.0,0.0,0.0,0.0,0.0,7.18518765787972e8,7.18518765787972e8
11.9856,0.0,0.0,0.0,0.0,0.0,0.0,7.18518765787972e8,7.18518765787972e8
11.3195,0.0,0.0,0.0,0.0,0.0,0.0,6.860985590481108e8,6.860985590481108e8
10.0325,0.0,0.0,0.0,0.0,0.0,0.0,6.275436606746117e8,6.275436606746117e8
8.2124,0.0,0.0,0.0,0.0,0.0,0.0,5.531634508549476e8,5.531634508549476e8
5.9833,0.0,0.0,0.0,0.0,0.0,0.0,4.739700295968525e8,4.739700295968525e8
3.497,0.0,0.0,0.0,0.0,0.0,0.0,3.9893835551382595e8,3.9893835551382595e8
0.923,0.0,0.0,0.0,0.0,0.0,0.0,3.337495372573573e8,3.337495372573573e8
-1.5632,0.0,0.0,0.0,0.0,0.0,0.0,2.809173705721861e8,2.809173705721861e8
-3.7924,0.0,0.0,0.0,0.0,0.0,0.0,2.406982806639986e8,2.406982806639986e8
-5.6124,0.0,0.0,0.0,0.0,0.0,0.0,2.12170758447686e8,2.12170758447686e8
-7.2372,0.0,0.0,0.0,0.0,0.0,0.0,1.8957199267262554e8,1.8957199267262554e8
-7.9054,0.0,0.0,0.0,0.0,0.0,0.0,1.8099198822450647e8,1.8099198822450647e8
-7.9054,0.0,0.0,0.0,0.0,0.0,0.0,1.8099198822450647e8,1.8099198822450647e8
-7.2372,0.0,0.0,0.0,0.0,0.0,0.0,1.8957199267262554e8,1.8957199267262554e8
-5.9463,0.0,0.0,0.0,0.0,0.0,0.0,2.0731662841441885e8,2.0731662841441885e8
-4.1206,0.0,0.0,0.0,0.0,0.0,0.0,2.352844273020569e8,2.352844273020569e8
-1.8847,0.0,0.0,0.0,0.0,0.0,0.0,2.747264538485145e8,2.747264538485145e8
0.6091,0.0,0.0,0.0,0.0,0.0,0.0,3.265662811674921e8,3.265662811674921e8
3.1909,0.0,0.0,0.0,0.0,0.0,0.0,3.905631501342282e8,3.905631501342282e8
5.6847,0.0,0.0,0.0,0.0,0.0,0.0,4.642609174095939e8,4.642609174095939e8
7.9206,0.0,0.0,0.0,0.0,0.0,0.0,5.420875361914803e8,5.420875361914803e8
9.7463,0.0,0.0,0.0,0.0,0.0,0.0,6.15217199294975e8,6.15217199294975e8
11.0372,0.0,0.0,0.0,0.0,0.0,0.0,6.728037918589318e8,6.728037918589318e8
11.7054,0.0,0.0,0.0,0.0,0.0,0.0,7.046983501954045e8,7.046983501954045e8
11.7054,0.0,0.0,0.0,0.0,0.0,0.0,7.046983501954045e8,7.046983501954045e8
11.0372,0.0,0.0,0.0,0.0,0.0,0.0,6.728037918589318e8,6.728037918589318e8
9.7463,0.0,0.0,0.0,0.0,0.0,0.0,6.15217199294975e8,6.15217199294975e8
7.9207,0.0,0.0,0.0,0.0,0.0,0.0,5.420912936689771e8,5.420912936689771e8
5.6848,0.0,0.0,0.0,0.0,0.0,0.0,4.6426413543220603e8,4.6426413543220603e8
3.1909,0.0,0.0,0.0,0.0,0.0,0.0,3.905631501342282e8,3.905631501342282e8
0.6091,0.0,0.0,0.0,0.0,0.0,0.0,3.265662811674921e8,3.265662811674921e8
-1.8847,0.0,0.0,0.0,0.0,0.0,0.0,2.747264538485145e8,2.747264538485145e8
-4.1206,0.0,0.0,0.0,0.0,0.0,0.0,2.352844273020569e8,2.352844273020569e8
-5.9462,0.0,0.0,0.0,0.0,0.0,0.0,2.0731806542876428e8,2.0731806542876428e8
-9.3919,0.0,0.0,0.0,0.0,0.0,0.0,1.6327182305113313e8,1.6327182305113313e8
-10.3311,0.0,0.0,0.0,0.0,0.0,0.0,1.5298135553899142e8,1.5298135553899142e8
-10.3311,0.0,0.0,0.0,0.0,0.0,0.0,1.5298135553899142e8,1.5298135553899142e8
-9.3919,0.0,0.0,0.0,0.0,0.0,0.0,1.6327182305113313e8,1.6327182305113313e8
-7.5776,0.0,0.0,0.0,0.0,0.0,0.0,1.851514485363706e8,1.851514485363706e8
-5.0118,0.0,0.0,0.0,0.0,0.0,0.0,2.2118994997353047e8,2.2118994997353047e8
-1.8693,0.0,0.0,0.0,0.0,0.0,0.0,2.7501986625674355e8,2.7501986625674355e8
1.6357,0.0,0.0,0.0,0.0,0.0,0.0,3.506509985804845e8,3.506509985804845e8
5.2643,0.0,0.0,0.0,0.0,0.0,0.0,4.509276064256901e8,4.509276064256901e8
8.7693,0.0,0.0,0.0,0.0,0.0,0.0,5.74933795266504e8,5.74933795266504e8
11.9118,0.0,0.0,0.0,0.0,0.0,0.0,7.148526210146425e8,7.148526210146425e8
14.4776,0.0,0.0,0.0,0.0,0.0,0.0,8.539939424217666e8,8.539939424217666e8
16.2919,0.0,0.0,0.0,0.0,0.0,0.0,9.684354135689219e8,9.684354135689219e8
17.2311,0.0,0.0,0.0,0.0,0.0,0.0,1.0335783398152441e9,1.0335783398152441e9
17.2311,0.0,0.0,0.0,0.0,0.0,0.0,1.0335783398152441e9,1.0335783398152441e9
16.2919,0.0,0.0,0.0,0.0,0.0,0.0,9.684354135689219e8,9.684354135689219e8
14.4776,0.0,0.0,0.0,0.0,0.0,0.0,8.539939424217666e8,8.539939424217666e8
11.9118,0.0,0.0,0.0,0.0,0.0,0.0,7.148526210146425e8,7.148526210146425e8
8.7693,0.0,0.0,0.0,0.0,0.0,0.0,5.74933795266504e8,5.74933795266504e8
5.2643,0.0,0.0,0.0,0.0,0.0,0.0,4.509276064256901e8,4.509276064256901e8
1.6357,0.0,0.0,0.0,0.0,0.0,0.0,3.506509985804845e8,3.506509985804845e8
-1.8693,0.0,0.0,0.0,0.0,0.0,0.0,2.7501986625674355e8,2.7501986625674355e8
-5.0118,0.0,0.0,0.0,0.0,0.0,0.0,2.2118994997353047e8,2.2118994997353047e8
-7.5776,0.0,0.0,0.0,0.0,0.0,0.0,1.851514485363706e8,1.851514485363706e8
-10.6968,0.0,0.0,0.0,0.0,0.0,0.0,1.4915225984707052e8,1.4915225984707052e8
-11.7825,0.0,0.0,0.0,0.0,0.0,0.0,1.3833975787558067e8,1.3833975787558067e8
-11.7825,0.0,0.0,0.0,0.0,0.0,0.0,1.3833975787558067e8,1.3833975787558067e8
-10.6967,0.0,0.0,0.0,0.0,0.0,0.0,1.49153293695337e8,1.49153293695337e8
-8.5992,0.0,0.0,0.0,0.0,0.0,0.0,1.7249395889263326e8,1.7249395889263326e8
-5.6328,0.0,0.0,0.0,0.0,0.0,0.0,2.1187095671195042e8,2.1187095671195042e8
-1.9997,0.0,0.0,0.0,0.0,0.0,0.0,2.7254526128143156e8,2.7254526128143156e8
2.0524,0.0,0.0,0.0,0.0,0.0,0.0,3.6092669103692997e8,3.6092669103692997e8
6.2476,0.0,0.0,0.0,0.0,0.0,0.0,4.827331280235228e8,4.827331280235228e8
10.2997,0.0,0.0,0.0,0.0,0.0,0.0,6.392746281195662e8,6.392746281195662e8
13.9328,0.0,0.0,0.0,0.0,0.0,0.0,8.223461736112971e8,8.223461736112971e8
16.8992,0.0,0.0,0.0,0.0,0.0,0.0,1.0100717246560835e9,1.0100717246560835e9
18.9967,0.0,0.0,0.0,0.0,0.0,0.0,1.1681355887944684e9,1.1681355887944684e9
20.0825,0.0,0.0,0.0,0.0,0.0,0.0,1.2594446688864093e9,1.2594446688864093e9
20.0825,0.0,0.0,0.0,0.0,0.0,0.0,1.2594446688864093e9,1.2594446688864093e9
18.9968,0.0,0.0,0.0,0.0,0.0,0.0,1.1681436857214315e9,1.1681436857214315e9
16.8992,0.0,0.0,0.0,0.0,0.0,0.0,1.0100717246560835e9,1.0100717246560835e9
13.9328,0.0,0.0,0.0,0.0,0.0,0.0,8.223461736112971e8,8.223461736112971e8
10.2998,0.0,0.0,0.0,0.0,0.0,0.0,6.392790592489856e8,6.392790592489856e8
6.2476,0.0,0.0,0.0,0.0,0.0,0.0,4.827331280235228e8,4.827331280235228e8
2.0525,0.0,0.0,0.0,0.0,0.0,0.0,3.6092919279878396e8,3.6092919279878396e8
-1.9997,0.0,0.0,0.0,0.0,0.0,0.0,2.7254526128143156e8,2.7254526128143156e8
-5.6328,0.0,0.0,0.0,0.0,0.0,0.0,2.1187095671195042e8,2.1187095671195042e8
-8.5992,0.0,0.0,0.0,0.0,0.0,0.0,1.7249395889263326e8,1.7249395889263326e8
-7.1697,0.0,0.0,0.0,0.0,0.0,0.0,1.904610295611758e8,1.904610295611758e8
-8.1108,0.0,0.0,0.0,0.0,0.0,0.0,1.7843341800232902e8,1.7843341800232902e8
-8.1108,0.0,0.0,0.0,0.0,0.0,0.0,1.7843341800232902e8,1.7843341800232902e8
-7.1696,0.0,0.0,0.0,0.0,0.0,0.0,1.904623497410071e8,1.904623497410071e8
-5.3514,0.0,0.0,0.0,0.0,0.0,0.0,2.160441005912046e8,2.160441005912046e8
-2.78,0.0,0.0,0.0,0.0,0.0,0.0,2.5819585433400875e8,2.5819585433400875e8
0.3692,0.0,0.0,0.0,0.0,0.0,0.0,3.21180841083496e8,3.21180841083496e8
3.8818,0.0,0.0,0.0,0.0,0.0,0.0,4.097221352344781e8,4.097221352344781e8
7.5182,0.0,0.0,0.0,0.0,0.0,0.0,5.271764181087214e8,5.271764181087214e8
11.0308,0.0,0.0,0.0,0.0,0.0,0.0,6.72505392737974e8,6.72505392737974e8
14.18,0.0,0.0,0.0,0.0,0.0,0.0,8.36558155551762e8,8.36558155551762e8
16.7514,0.0,0.0,0.0,0.0,0.0,0.0,9.997766524598297e8,9.997766524598297e8
18.5696,0.0,0.0,0.0,0.0,0.0,0.0,1.1340606055027826e9,1.1340606055027826e9
19.5108,0.0,0.0,0.0,0.0,0.0,0.0,1.2105123025214427e9,1.2105123025214427e9
19.5108,0.0,0.0,0.0,0.0,0.0,0.0,1.2105123025214427e9,1.2105123025214427e9
18.5697,0.0,0.0,0.0,0.0,0.0,0.0,1.1340684662391412e9,1.1340684662391412e9
16.7514,0.0,0.0,0.0,0.0,0.0,0.0,9.997766524598297e8,9.997766524598297e8
14.1801,0.0,0.0,0.0,0.0,0.0,0.0,8.365639541511272e8,8.365639541511272e8
11.0308,0.0,0.0,0.0,0.0,0.0,0.0,6.72505392737974e8,6.72505392737974e8
7.5183,0.0,0.0,0.0,0.0,0.0,0.0,5.271800722298655e8,5.271800722298655e8
3.8818,0.0,0.0,0.0,0.0,0.0,0.0,4.097221352344781e8,4.097221352344781e8
0.3693,0.0,0.0,0.0,0.0,0.0,0.0,3.211830673471569e8,3.211830673471569e8
-2.78,0.0,0.0,0.0,0.0,0.0,0.0,2.5819585433400875e8,2.5819585433400875e8
-5.3514,0.0,0.0,0.0,0.0,0.0,0.0,2.160441005912046e8,2.160441005912046e8
-8.4017,0.0,0.0,0.0,0.0,0.0,0.0,1.748715792644641e8,1.748715792644641e8
-9.3854,0.0,0.0,0.0,0.0,0.0,0.0,1.6334540103748873e8,1.6334540103748873e8
-9.3854,0.0,0.0,0.0,0.0,0.0,0.0,1.6334540103748873e8,1.6334540103748873e8
-8.4017,0.0,0.0,0.0,0.0,0.0,0.0,1.748715792644641e8,1.748715792644641e8
-6.5012,0.0,0.0,0.0,0.0,0.0,0.0,1.9949406637918454e8,1.9949406637918454e8
-3.8136,0.0,0.0,0.0,0.0,0.0,0.0,2.4034484102306163e8,2.4034484102306163e8
-0.5219,0.0,0.0,0.0,0.0,0.0,0.0,3.0194291825212145e8,3.0194291825212145e8
3.1495,0.0,0.0,0.0,0.0,0.0,0.0,3.894439852265815e8,3.894439852265815e8
6.9505,0.0,0.0,0.0,0.0,0.0,0.0,5.0683488822531486e8,5.0683488822531486e8
10.6219,0.0,0.0,0.0,0.0,0.0,0.0,6.537122972280484e8,6.537122972280484e8
13.9136,0.0,0.0,0.0,0.0,0.0,0.0,8.212524882254333e8,8.212524882254333e8
16.6012,0.0,0.0,0.0,0.0,0.0,0.0,9.89421902640265e8,9.89421902640265e8
18.5017,0.0,0.0,0.0,0.0,0.0,0.0,1.1287357245388968e9,1.1287357245388968e9
19.4854,0.0,0.0,0.0,0.0,0.0,0.0,1.2083829570263526e9,1.2083829570263526e9
19.4854,0.0,0.0,0.0,0.0,0.0,0.0,1.2083829570263526e9,1.2083829570263526e9
18.5017,0.0,0.0,0.0,0.0,0.0,0.0,1.1287357245388968e9,1.1287357245388968e9
16.6012,0.0,0.0,0.0,0.0,0.0,0.0,9.89421902640265e8,9.89421902640265e8
13.9136,0.0,0.0,0.0,0.0,0.0,0.0,8.212524882254333e8,8.212524882254333e8
10.6219,0.0,0.0,0.0,0.0,0.0,0.0,6.537122972280484e8,6.537122972280484e8
6.9505,0.0,0.0,0.0,0.0,0.0,0.0,5.0683488822531486e8,5.0683488822531486e8
3.1496,0.0,0.0,0.0,0.0,0.0,0.0,3.8944668465594137e8,3.8944668465594137e8
-0.5218,0.0,0.0,0.0,0.0,0.0,0.0,3.019450111682003e8,3.019450111682003e8
-3.8135,0.0,0.0,0.0,0.0,0.0,0.0,2.4034650697232506e8,2.4034650697232506e8
-6.5012,0.0,0.0,0.0,0.0,0.0,0.0,1.9949406637918454e8,1.9949406637918454e8
-9.8718,0.0,0.0,0.0,0.0,0.0,0.0,1.5793006441427043e8,1.5793006441427043e8
-10.8022,0.0,0.0,0.0,0.0,0.0,0.0,1.4806655832282084e8,1.4806655832282084e8
-10.8022,0.0,0.0,0.0,0.0,0.0,0.0,1.4806655832282084e8,1.4806655832282084e8
-9.8718,0.0,0.0,0.0,0.0,0.0,0.0,1.5793006441427043e8,1.5793006441427043e8
-8.0745,0.0,0.0,0.0,0.0,0.0,0.0,1.788829439495424e8,1.788829439495424e8
-5.5326,0.0,0.0,0.0,0.0,0.0,0.0,2.1334759336208063e8,2.1334759336208063e8
-2.4195,0.0,0.0,0.0,0.0,0.0,0.0,2.6472892505372944e8,2.6472892505372944e8
1.0527,0.0,0.0,0.0,0.0,0.0,0.0,3.3676351299124616e8,3.3676351299124616e8
4.6473,0.0,0.0,0.0,0.0,0.0,0.0,4.320492678431673e8,4.320492678431673e8
8.1195,0.0,0.0,0.0,0.0,0.0,0.0,5.496128887110875e8,5.496128887110875e8
11.2326,0.0,0.0,0.0,0.0,0.0,0.0,6.81978300909304e8,6.81978300909304e8
13.7745,0.0,0.0,0.0,0.0,0.0,0.0,8.133722869923363e8,8.133722869923363e8
15.5718,0.0,0.0,0.0,0.0,0.0,0.0,9.212839224993929e8,9.212839224993929e8
16.5022,0.0,0.0,0.0,0.0,0.0,0.0,9.826555764667664e8,9.826555764667664e8
16.5022,0.0,0.0,0.0,0.0,0.0,0.0,9.826555764667664e8,9.826555764667664e8
15.5718,0.0,0.0,0.0,0.0,0.0,0.0,9.212839224993929e8,9.212839224993929e8
13.7745,0.0,0.0,0.0,0.0,0.0,0.0,8.133722869923363e8,8.133722869923363e8
11.2327,0.0,0.0,0.0,0.0,0.0,0.0,6.819830280390531e8,6.819830280390531e8
8.1196,0.0,0.0,0.0,0.0,0.0,0.0,5.496166983505313e8,5.496166983505313e8
4.6474,0.0,0.0,0.0,0.0,0.0,0.0,4.3205226259086597e8,4.3205226259086597e8
1.0527,0.0,0.0,0.0,0.0,0.0,0.0,3.3676351299124616e8,3.3676351299124616e8
-2.4195,0.0,0.0,0.0,0.0,0.0,0.0,2.6472892505372944e8,2.6472892505372944e8
-5.5326,0.0,0.0,0.0,0.0,0.0,0.0,2.1334759336208063e8,2.1334759336208063e8
-8.0744,0.0,0.0,0.0,0.0,0.0,0.0,1.7888418387592164e8,1.7888418387592164e8
-7.7207,0.0,0.0,0.0,0.0,0.0,0.0,1.8332402118978062e8,1.8332402118978062e8
